"lt_desc";"year";"date_ref";"sex";"age";"mx";"qx";"ax";"lx";"Lx";"Tx";"Sx";"ex"
"TABMORT LC-LIM INTERP 1950-2019";1985;1985.5;"m";97;0.2878324;0.2516202;0.5;0.01756579;0.01535584;0.05339801;0.7558456;3.039887
"TABMORT LC-LIM INTERP 1950-2019";1985;1985.5;"m";98;0.305539;0.2650478;0.5;0.01314588;0.01140374;0.03804217;0.7426322;2.893847
"TABMORT LC-LIM INTERP 1950-2019";1985;1985.5;"m";99;0.3238396;0.2787108;0.5;0.009661595;0.0083152;0.02663844;0.7291644;2.757147
"TABMORT LC-LIM INTERP 1950-2019";1985;1985.5;"m";100;0.3971592;1;2.629323;0.006968804;0.01832324;0.01832324;0.6878495;2.629323
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";0;0.04503;0.04350476;0.2214265;1;0.9661283;68.83238;0.9661283;68.83238
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";1;0.00770054;0.007671005;0.5;0.9564952;0.9528266;67.86625;0.9862319;70.95304
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";2;0.004475211;0.004465219;0.5;0.949158;0.9470389;66.91342;0.9939257;70.49767
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";3;0.002931065;0.002926776;0.5;0.9449198;0.943537;65.96638;0.9963023;69.81162
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";4;0.002155383;0.002153062;0.5;0.9421542;0.9411399;65.02285;0.9974595;69.01508
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";5;0.001908172;0.001906353;0.5;0.9401257;0.9392296;64.08171;0.9979702;68.16292
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";6;0.001535363;0.001534185;0.5;0.9383335;0.9376137;63.14248;0.9982796;67.29215
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";7;0.001306415;0.001305562;0.5;0.9368939;0.9362823;62.20486;0.99858;66.39478
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";8;0.001144391;0.001143736;0.5;0.9356707;0.9351356;61.26858;0.9987753;65.48092
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";9;0.001041595;0.001041053;0.5;0.9346006;0.9341141;60.33345;0.9989076;64.55533
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";10;0.0009867232;0.0009862366;0.5;0.9336276;0.9331672;59.39933;0.9989863;63.62208
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";11;0.0009761388;0.0009756626;0.5;0.9327068;0.9322518;58.46616;0.999019;62.6844
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";12;0.001013043;0.00101253;0.5;0.9317968;0.9313251;57.53391;0.9990059;61.74513
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";13;0.00106675;0.001066181;0.5;0.9308533;0.9303571;56.60259;0.9989607;60.8072
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";14;0.001170238;0.001169554;0.5;0.9298609;0.9293171;55.67223;0.9988822;59.87157
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";15;0.001293127;0.001292292;0.5;0.9287733;0.9281732;54.74291;0.9987691;58.94109
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";16;0.001428624;0.001427604;0.5;0.9275731;0.926911;53.81474;0.9986401;58.01671
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";17;0.00153395;0.001532774;0.5;0.9262489;0.925539;52.88783;0.9985198;57.09894
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";18;0.001619227;0.001617917;0.5;0.9248292;0.924081;51.96229;0.9984247;56.18583
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";19;0.001684597;0.00168318;0.5;0.9233329;0.9225558;51.03821;0.9983495;55.27607
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";20;0.001745945;0.001744422;0.5;0.9217787;0.9209747;50.11565;0.9982862;54.36842
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";21;0.001793731;0.001792123;0.5;0.9201708;0.9193462;49.19468;0.9982317;53.46255
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";22;0.001826451;0.001824784;0.5;0.9185217;0.9176837;48.27533;0.9981916;52.55764
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";23;0.001883059;0.001881287;0.5;0.9168456;0.9159832;47.35765;0.998147;51.65281
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";24;0.001924587;0.001922737;0.5;0.9151207;0.914241;46.44167;0.998098;50.74922
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";25;0.001951013;0.001949112;0.5;0.9133612;0.9124711;45.52742;0.9980641;49.84602
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";26;0.001996922;0.00199493;0.5;0.911581;0.9106717;44.61495;0.998028;48.94239
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";27;0.002079775;0.002077615;0.5;0.9097624;0.9088174;43.70428;0.9979638;48.03922
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";28;0.00218363;0.002181249;0.5;0.9078723;0.9068821;42.79546;0.9978706;47.1382
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";29;0.002261894;0.002259339;0.5;0.905892;0.9048686;41.88858;0.9977797;46.24015
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";30;0.0023606;0.002357817;0.5;0.9038453;0.9027797;40.98371;0.9976915;45.34373
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";31;0.002445701;0.002442714;0.5;0.9017142;0.9006129;40.08093;0.9975998;44.44971
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";32;0.002595897;0.002592532;0.5;0.8995115;0.8983455;39.18032;0.9974825;43.55733
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";33;0.002726799;0.002723086;0.5;0.8971795;0.895958;38.28198;0.9973423;42.66925
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";34;0.002842585;0.00283855;0.5;0.8947364;0.8934666;37.38602;0.9972193;41.78439
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";35;0.00296782;0.002963422;0.5;0.8921967;0.8908747;36.49255;0.9970991;40.90191
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";36;0.003107141;0.003102321;0.5;0.8895527;0.8881729;35.60168;0.9969672;40.022
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";37;0.003202025;0.003196906;0.5;0.8867931;0.8853756;34.7135;0.9968505;39.14499
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";38;0.003365702;0.003360048;0.5;0.8839581;0.882473;33.82813;0.9967217;38.26893
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";39;0.003555803;0.003549493;0.5;0.8809879;0.8794244;32.94565;0.9965454;37.39626
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";40;0.003795486;0.003788297;0.5;0.8778609;0.8761981;32.06623;0.9963313;36.52769
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";41;0.003996556;0.003988586;0.5;0.8745353;0.8727912;31.19003;0.9961117;35.66469
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";42;0.004247326;0.004238325;0.5;0.8710471;0.8692012;30.31724;0.9958868;34.80551
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";43;0.004472632;0.004462652;0.5;0.8673553;0.86542;29.44804;0.9956497;33.95153
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";44;0.004662318;0.004651475;0.5;0.8634846;0.8614764;28.58262;0.9954431;33.10148
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";45;0.004945769;0.004933569;0.5;0.8594681;0.857348;27.72114;0.9952078;32.25383
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";46;0.005194574;0.005181117;0.5;0.8552279;0.8530124;26.8638;0.994943;31.41127
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";47;0.005449385;0.005434578;0.5;0.8507969;0.848485;26.01078;0.9946925;30.57226
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";48;0.005740972;0.005724539;0.5;0.8461731;0.8437512;25.1623;0.9944208;29.73658
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";49;0.006117532;0.006098877;0.5;0.8413292;0.8387636;24.31855;0.9940888;28.90491
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";50;0.006537908;0.006516606;0.5;0.836198;0.8334734;23.47978;0.9936929;28.07921
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";51;0.007022554;0.006997982;0.5;0.8307488;0.8278421;22.64631;0.9932435;27.26012
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";52;0.007553573;0.007525153;0.5;0.8249353;0.8218314;21.81847;0.9927394;26.4487
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";53;0.00800798;0.007976044;0.5;0.8187275;0.8154624;20.99664;0.9922503;25.64545
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";54;0.008439133;0.008403673;0.5;0.8121973;0.8087846;20.18117;0.991811;24.84762
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";55;0.009064934;0.009024033;0.5;0.8053719;0.801738;19.37239;0.9912875;24.05397
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";56;0.009860064;0.009811692;0.5;0.7981042;0.7941888;18.57065;0.9905839;23.26846
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";57;0.01065242;0.01059598;0.5;0.7902734;0.7860866;17.77646;0.9897981;22.49407
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";58;0.01151611;0.01145018;0.5;0.7818997;0.7774232;16.99038;0.9889792;21.72961
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";59;0.0124174;0.01234078;0.5;0.7729468;0.7681774;16.21295;0.9881071;20.97551
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";60;0.01358155;0.01348994;0.5;0.763408;0.7582589;15.44478;0.9870882;20.23135
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";61;0.01461436;0.01450834;0.5;0.7531097;0.7476465;14.68652;0.9860043;19.50116
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";62;0.01592095;0.01579521;0.5;0.7421833;0.7363219;13.93887;0.9848529;18.7809
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";63;0.01717605;0.0170298;0.5;0.7304604;0.7242406;13.20255;0.9835924;18.07428
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";64;0.01810376;0.01794135;0.5;0.7180208;0.7115797;12.47831;0.9825183;17.37876
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";65;0.01968074;0.01948896;0.5;0.7051385;0.6982673;11.76673;0.9812918;16.68712
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";66;0.02140088;0.02117431;0.5;0.6913961;0.6840762;11.06846;0.9796767;16.00886
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";67;0.02402269;0.02373757;0.5;0.6767563;0.668724;10.38438;0.9775578;15.34435
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";68;0.02653318;0.02618578;0.5;0.6606917;0.6520414;9.71566;0.975053;14.70529
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";69;0.02861063;0.02820711;0.5;0.643391;0.6343169;9.063619;0.972817;14.08726
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";70;0.03083847;0.03037019;0.5;0.6252428;0.6157484;8.429302;0.9707268;13.48165
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";71;0.03364484;0.03308822;0.5;0.6062541;0.5962241;7.813554;0.9682918;12.88825
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";72;0.03710291;0.03642713;0.5;0.5861942;0.5755175;7.21733;0.9652704;12.31218
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";73;0.04033356;0.03953624;0.5;0.5648408;0.553675;6.641812;0.9620472;11.75873
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";74;0.04415807;0.04320416;0.5;0.5425091;0.5307898;6.088137;0.9586668;11.22218
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";75;0.04727893;0.04618709;0.5;0.5190705;0.5070833;5.557347;0.9553373;10.70634
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";76;0.05137056;0.05008413;0.5;0.4950961;0.4826979;5.050264;0.9519104;10.20057
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";77;0.05579555;0.05428123;0.5;0.4702997;0.4575354;4.567566;0.9478712;9.712033
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";78;0.06057737;0.0587965;0.5;0.4447712;0.4316957;4.110031;0.9435241;9.240775
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";79;0.06574046;0.06364833;0.5;0.4186202;0.405298;3.678335;0.9388511;8.786806
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";80;0.07131021;0.06885518;0.5;0.3919758;0.378481;3.273037;0.9338338;8.3501
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";81;0.0773128;0.0744354;0.5;0.3649862;0.3514022;2.894556;0.9284542;7.93059
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";82;0.08377508;0.08040703;0.5;0.3378183;0.3242368;2.543154;0.9226942;7.52817
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";83;0.09072441;0.08678753;0.5;0.3106553;0.2971748;2.218917;0.9165364;7.142697
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";84;0.09818842;0.09359352;0.5;0.2836943;0.2704183;1.921742;0.9099638;6.773988
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";85;0.1061948;0.1008404;0.5;0.2571424;0.2441772;1.651324;0.9029609;6.421826
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";86;0.1147709;0.1085422;0.5;0.231212;0.2186639;1.407146;0.8955132;6.085957
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";87;0.1239436;0.1167108;0.5;0.2061158;0.1940878;1.188483;0.8876079;5.766092
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";88;0.1337386;0.1253561;0.5;0.1820598;0.1706487;0.9943948;0.8792344;5.461912
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";89;0.1441803;0.1344852;0.5;0.1592375;0.14853;0.8237461;0.8703845;5.173065
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";90;0.1552911;0.1441022;0.5;0.1378224;0.1278922;0.6752161;0.8610529;4.899175
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";91;0.167091;0.1542076;0.5;0.1179619;0.1088666;0.5473239;0.8512374;4.639836
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";92;0.1795968;0.1647982;0.5;0.09977128;0.09155022;0.4384573;0.8409395;4.394625
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";93;0.1928219;0.1758665;0.5;0.08332916;0.07600176;0.3469071;0.8301646;4.163094
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";94;0.2067755;0.1874006;0.5;0.06867435;0.06223955;0.2709054;0.8189225;3.944782
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";95;0.2214617;0.1993838;0.5;0.05580474;0.05024146;0.2086658;0.8072273;3.739213
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";96;0.2368796;0.2117947;0.5;0.04467818;0.03994688;0.1584244;0.7950979;3.5459
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";97;0.253022;0.2246068;0.5;0.03521558;0.03126075;0.1184775;0.782558;3.364348
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";98;0.2698754;0.2377887;0.5;0.02730592;0.0240594;0.08721672;0.7696361;3.194059
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";99;0.2874194;0.2513045;0.5;0.02081288;0.0181977;0.06315732;0.7563653;3.03453
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"f";100;0.3693703;1;2.885262;0.01558251;0.04495962;0.04495962;0.7118672;2.885262
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";0;0.05399955;0.0517751;0.2043699;1;0.9588062;64.56285;0.9588062;64.56285
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";1;0.007434116;0.007406586;0.5;0.9482249;0.9447133;63.60404;0.9853017;67.07696
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";2;0.004328058;0.004318712;0.5;0.9412018;0.9391694;62.65933;0.9941316;66.57375
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";3;0.002894105;0.002889923;0.5;0.937137;0.9357829;61.72016;0.9963941;65.86034
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";4;0.002247221;0.002244698;0.5;0.9344288;0.93338;60.78438;0.9974322;65.04977
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";5;0.001940426;0.001938545;0.5;0.9323312;0.9314276;59.851;0.9979082;64.19499
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";6;0.001582046;0.001580796;0.5;0.9305239;0.9297884;58.91957;0.9982402;63.31871
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";7;0.001366479;0.001365546;0.5;0.9290529;0.9284186;57.98978;0.9985267;62.41817
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";8;0.00123858;0.001237813;0.5;0.9277842;0.92721;57.06136;0.9986983;61.50284
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";9;0.001133946;0.001133303;0.5;0.9266358;0.9261107;56.13415;0.9988144;60.57844
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";10;0.001099013;0.001098409;0.5;0.9255857;0.9250773;55.20804;0.9988841;59.64661
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";11;0.001078279;0.001077698;0.5;0.924569;0.9240708;54.28297;0.9989119;58.71165
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";12;0.001123321;0.001122691;0.5;0.9235726;0.9230541;53.3589;0.9988998;57.77445
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";13;0.001205938;0.001205212;0.5;0.9225357;0.9219798;52.43584;0.9988361;56.83882
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";14;0.001330368;0.001329483;0.5;0.9214238;0.9208113;51.51386;0.9987327;55.9068
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";15;0.001551945;0.001550742;0.5;0.9201988;0.9194853;50.59305;0.99856;54.98056
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";16;0.001826408;0.001824742;0.5;0.9187718;0.9179336;49.67357;0.9983124;54.06518
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";17;0.002120975;0.002118728;0.5;0.9170953;0.9161238;48.75563;0.9980284;53.1631
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";18;0.002444723;0.002441738;0.5;0.9151522;0.914035;47.83951;0.9977199;52.27492
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";19;0.002715919;0.002712236;0.5;0.9129177;0.9116797;46.92547;0.9974232;51.40165
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";20;0.002984037;0.002979591;0.5;0.9104416;0.9090853;46.01379;0.9971543;50.54008
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";21;0.003145209;0.003140271;0.5;0.9077289;0.9063036;45.10471;0.9969402;49.68962
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";22;0.003302516;0.003297072;0.5;0.9048784;0.9033866;44.1984;0.9967815;48.84458
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";23;0.00341804;0.003412209;0.5;0.9018949;0.9003562;43.29502;0.9966455;48.0045
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";24;0.003518463;0.003512285;0.5;0.8988175;0.897239;42.39466;0.9965378;47.16715
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";25;0.003660136;0.00365345;0.5;0.8956606;0.8940244;41.49742;0.9964173;46.33164
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";26;0.003776289;0.003769173;0.5;0.8923883;0.8907065;40.6034;0.9962888;45.4997
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";27;0.003844953;0.003837575;0.5;0.8890248;0.8873189;39.71269;0.9961967;44.66995
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";28;0.00388253;0.003875007;0.5;0.8856131;0.8838972;38.82537;0.9961437;43.84011
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";29;0.003935576;0.003927847;0.5;0.8821813;0.8804488;37.94148;0.9960986;43.00871
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";30;0.004023801;0.004015721;0.5;0.8787162;0.8769519;37.06103;0.9960283;42.17633
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";31;0.00408821;0.004079871;0.5;0.8751875;0.8734022;36.18407;0.9959523;41.34437
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";32;0.004194008;0.004185232;0.5;0.8716169;0.8697929;35.31067;0.9958676;40.51169
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";33;0.004317604;0.004308303;0.5;0.867969;0.8660992;34.44088;0.9957534;39.67985
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";34;0.004411604;0.004401894;0.5;0.8642295;0.8623274;33.57478;0.995645;38.84938
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";35;0.004574665;0.004564225;0.5;0.8604253;0.8584617;32.71245;0.9955171;38.01894
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";36;0.004738285;0.004727086;0.5;0.8564981;0.8544737;31.85399;0.9953545;37.19097
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";37;0.004908478;0.004896461;0.5;0.8524493;0.8503623;30.99952;0.9951884;36.36523
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";38;0.005014523;0.005001981;0.5;0.8482754;0.8461538;30.14916;0.9950509;35.54171
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";39;0.005155688;0.005142431;0.5;0.8440323;0.8418621;29.303;0.994928;34.71787
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";40;0.005332174;0.005317996;0.5;0.8396919;0.8374592;28.46114;0.99477;33.89474
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";41;0.005542412;0.005527095;0.5;0.8352264;0.8329182;27.62368;0.9945777;33.07328
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";42;0.005834506;0.005817535;0.5;0.8306101;0.828194;26.79076;0.9943281;32.25432
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";43;0.006101557;0.006082999;0.5;0.825778;0.8232664;25.96257;0.9940501;31.44013
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";44;0.006345262;0.006325194;0.5;0.8207548;0.818159;25.1393;0.9937963;30.62949
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";45;0.006714978;0.006692508;0.5;0.8155633;0.8128342;24.32114;0.9934917;29.82128
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";46;0.007055053;0.007030253;0.5;0.8101052;0.8072575;23.50831;0.9931392;29.01884
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";47;0.007456057;0.007428364;0.5;0.8044099;0.8014222;22.70105;0.9927714;28.22075
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";48;0.007881779;0.00785084;0.5;0.7984345;0.7953003;21.89963;0.9923612;27.42821
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";49;0.008354343;0.00831959;0.5;0.7921661;0.7888708;21.10433;0.9919157;26.64129
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";50;0.008806369;0.008767763;0.5;0.7855756;0.7821317;20.31546;0.9914573;25.8606
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";51;0.009243999;0.00920147;0.5;0.7786878;0.7751053;19.53333;0.9910163;25.08492
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";52;0.0099084;0.009859554;0.5;0.7715228;0.7677193;18.75822;0.990471;24.31324
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";53;0.01064801;0.01059162;0.5;0.7639159;0.7598703;17.9905;0.9897762;23.55037
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";54;0.01129621;0.01123277;0.5;0.7558248;0.7515798;17.23063;0.9890895;22.79712
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";55;0.01199383;0.01192233;0.5;0.7473348;0.7428798;16.47905;0.9884244;22.05043
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";56;0.01281035;0.01272882;0.5;0.7384248;0.7337252;15.73617;0.9876768;21.31046
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";57;0.01371075;0.0136174;0.5;0.7290255;0.7240618;15.00245;0.9868297;20.57877
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";58;0.01490281;0.01479258;0.5;0.7190981;0.7137794;14.27838;0.985799;19.85596
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";59;0.01595155;0.01582533;0.5;0.7084608;0.702855;13.5646;0.9846949;19.14659
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";60;0.01720451;0.01705777;0.5;0.6972492;0.6913024;12.86175;0.9835634;18.44642
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";61;0.01833162;0.01816512;0.5;0.6853556;0.6791309;12.17045;0.9823933;17.75786
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";62;0.02006239;0.01986314;0.5;0.6729061;0.6662231;11.49132;0.9809937;17.07715
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";63;0.02177972;0.02154509;0.5;0.65954;0.6524351;10.82509;0.9793043;16.4131
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";64;0.02309597;0.0228323;0.5;0.6453302;0.637963;10.17266;0.9778183;15.76349
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";65;0.02516637;0.02485363;0.5;0.6305958;0.6227595;9.534695;0.9761687;15.12014
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";66;0.02715128;0.02678762;0.5;0.6149232;0.6066871;8.911936;0.9741915;14.49276
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";67;0.03010819;0.02966166;0.5;0.5984509;0.5895754;8.305249;0.9717949;13.87791
"TABMORT LC-LIM INTERP 1950-2019";1986;1986.5;"m";68;0.03292627;0.03239298;0.5;0.5806998;0.5712945;7.715673;0.9689932;13.28685
